issue.id,status,owner,priority.code,priority.code.numeric,reported.by,elapsed.time,comments,commenters,commenters.nonowners,comments.by.nonowners,owner.bugs,owner.comments,owner.comments.nonowned,total.vertices,c1_c1,c1_c2,c1_c3,c1_c4,c2_c2,c2_c3,c2_c4,c3_c3,c3_c4,c4_c4,repeat.edges,total.distinct.edges,total.edges
394923,ASSIGNED,Platform-Debug-Inbox,enhancement,4,Ed Burnette,77201.7567,25,11,11,25,2860,0,0,11,3,0,1,39,0,0,7,0,1,60,47,8,55
394937,ASSIGNED,Platform-Text-Inbox,enhancement,4,Brett Kotch,100135.8364,22,10,10,22,3158,0,0,10,15,0,0,36,0,0,0,0,0,22,17,28,45
394946,RESOLVED,Grant Gayed,major,5,Yun Feng,16655.1442,17,11,11,17,2225,1407,1346,11,17,1,6,25,0,0,0,0,3,3,26,29,55
394947,RESOLVED,Platform-UI-Inbox,normal,3,None,1376.4392,11,5,5,11,11083,0,0,5,0,1,0,3,0,0,6,0,0,5,9,1,10
394950,VERIFIED,None,critical,6,Jesper Skov,1839.6189,30,13,13,30,2576,908,908,13,16,2,5,39,0,1,1,0,5,7,49,29,78
395030,ASSIGNED,platform-cvs-inbox,normal,3,Michael Smith,84556.8825,40,20,20,40,2470,0,0,20,129,4,5,76,0,0,1,0,8,13,44,146,190
395038,RESOLVED,None,normal,3,Yingle Mising name,776.1106,10,6,6,10,149,144,144,6,2,1,4,6,0,3,4,0,4,0,9,6,15
395048,RESOLVED,Felipe Heidrich,normal,3,Hiroyuki Okamoto,63657.2781,13,8,8,13,1887,1253,1234,8,6,0,0,18,0,0,0,0,0,6,5,23,28
395114,RESOLVED,Felipe Heidrich,enhancement,4,Veronika Irvine,67189.4644,27,21,21,27,1887,1253,1234,21,119,15,6,104,1,0,5,0,5,13,88,122,210
395124,RESOLVED,None,normal,3,Lars Vogel,2807.89,8,3,3,8,2576,908,908,3,0,0,0,0,0,0,0,0,6,2,3,0,3
395137,VERIFIED,None,critical,6,None,7896.3072,14,7,7,14,4921,3322,3316,7,3,0,0,9,0,0,0,0,0,8,4,17,21
395200,VERIFIED,Platform UI Triaged,normal,3,None,26755.6967,31,6,6,31,10183,0,0,6,0,0,0,0,0,0,0,0,0,42,9,6,15
395209,RESOLVED,Scott Kovatch,enhancement,4,Scott Kovatch,30921.8933,59,25,25,59,369,337,333,25,32,27,37,50,4,18,27,13,51,42,113,187,300
395214,RESOLVED,Szymon Ptaszkiewicz,normal,3,James Blackburn,27244.5297,19,4,4,19,114,162,162,4,0,0,1,2,0,0,0,0,16,4,3,3,6
395221,REOPENED,Platform-SWT-Inbox,normal,3,Randy Hudson,94290.3067,38,8,8,38,4560,0,0,8,0,1,10,4,0,8,8,6,23,23,19,9,28
395251,RESOLVED,Piotr Aniola,critical,6,Matthias Striegl,4507.9322,22,7,7,22,5,5,5,7,1,0,19,8,0,0,0,6,9,0,12,9,21
395298,RESOLVED,David Williams,normal,3,None,0.8331,9,3,3,9,1892,2023,2023,3,0,0,0,8,0,0,0,0,0,1,3,0,3
395333,RESOLVED,None,major,5,Theo Cleminson,4667.7186,32,12,12,32,3049,1289,1257,12,11,2,0,57,0,0,2,0,0,19,31,35,66
395344,RESOLVED,None,major,5,None,16318.2261,31,8,8,31,3049,1289,1257,8,6,4,7,20,6,7,16,0,11,4,17,11,28
395358,RESOLVED,None,normal,3,Randy Hudson,77468.0228,60,11,11,60,7564,3642,3552,11,2,1,1,46,0,0,4,6,41,116,35,20,55
395364,RESOLVED,None,normal,3,None,1177.3714,35,25,25,35,4921,3322,3316,25,154,54,36,21,3,6,13,1,13,1,118,182,300
395377,VERIFIED,Platform-UI-Inbox,normal,3,Hua Jie,4422.0525,201,162,162,201,11083,0,0,162,8407,564,1112,1799,0,14,27,18,73,85,5719,7322,13041
395384,VERIFIED,None,major,5,Igor Fedorenko,740.0072,13,6,6,13,4921,3322,3316,6,0,0,2,8,0,0,0,1,11,0,11,4,15
395385,VERIFIED,None,major,5,Daniel Galan,4878.0192,18,5,5,18,2576,908,908,5,11,0,0,17,0,0,0,0,0,0,6,4,10
395390,VERIFIED,None,normal,3,None,2882.525,8,3,3,8,2576,908,908,3,0,0,0,0,0,0,0,0,0,3,2,1,3
395406,VERIFIED,Oleg Besedin,major,5,None,3070.1739,15,8,8,15,311,499,499,8,0,1,1,5,0,1,9,0,1,9,17,11,28
395409,VERIFIED,Brian de Alwis,normal,3,Lars Vogel,4519.1714,13,5,5,13,181,212,212,5,0,0,0,0,0,0,0,0,10,6,7,3,10
395417,VERIFIED,Brian de Alwis,normal,3,Simon Spinner,2502.0264,24,11,11,24,181,212,212,11,14,0,11,40,0,0,0,0,11,5,36,19,55
395439,RESOLVED,Duong Nguyen,normal,3,Ernest Pasour,65904.5861,18,7,7,18,500,110,110,7,8,1,1,26,0,0,2,0,0,6,12,9,21
395521,RESOLVED,John Arthorne,major,5,Markus Keller,52779.6558,22,6,6,22,2207,3034,3020,6,0,0,0,0,0,0,0,0,5,30,8,7,15
395530,VERIFIED,None,critical,6,Lars Vogel,2766.1436,13,5,5,13,2576,908,908,5,0,2,1,5,0,2,2,0,3,3,8,2,10
395545,VERIFIED,Platform-UI-Inbox,normal,3,None,6519.2725,24,7,7,24,11083,0,0,7,6,0,0,42,0,0,0,0,0,27,16,5,21
395552,VERIFIED,None,normal,3,Markus Keller,19809.6831,27,4,4,27,3289,9379,9379,4,0,0,0,4,0,0,0,0,0,26,6,0,6
395628,RESOLVED,Markus Keller,normal,3,Markus Keller,2782.6914,13,3,3,13,3761,3789,3781,3,0,0,0,0,0,0,4,0,0,1,3,0,3
395654,RESOLVED,None,normal,3,qiulin,11234.8836,8,4,4,8,3049,1289,1257,4,2,0,0,8,0,0,0,0,0,0,5,1,6
395675,REOPENED,Platform-Debug-Inbox,enhancement,4,Adam Kiezun,87484.6242,37,9,9,37,2860,0,0,9,3,0,0,18,0,0,0,0,10,58,16,20,36
395716,RESOLVED,None,normal,3,adrian,76342.9142,39,9,9,39,4921,3322,3316,9,0,3,0,18,0,0,32,0,3,90,33,3,36
395732,RESOLVED,John Arthorne,major,5,John Arthorne,2485.1756,9,4,4,9,2207,3034,3020,4,0,0,0,0,0,0,0,0,1,3,3,3,6
395767,RESOLVED,Platform-Search-Inbox,enhancement,4,Sharmarke Aden,60226.1539,10,5,5,10,759,0,0,5,1,0,0,13,0,0,0,0,0,3,6,4,10
395772,RESOLVED,Platform-Compare-Inbox,normal,3,Michael Valenta,41055.7736,21,5,5,21,1117,0,0,5,0,0,0,0,0,0,0,0,13,15,7,3,10
395832,RESOLVED,None,major,5,Dave Feil,68112.0247,30,9,9,30,3049,1289,1257,9,6,0,0,58,0,0,1,0,2,31,19,17,36
395854,RESOLVED,None,major,5,Anthony Hunter,60340.375,11,6,6,11,2672,2131,2116,6,0,2,0,5,0,0,5,0,2,2,7,8,15
395868,RESOLVED,None,normal,3,Lars Vogel,1249.8242,18,6,6,18,3049,1289,1257,6,0,0,0,0,0,0,0,0,9,20,8,7,15
395887,RESOLVED,John Arthorne,normal,3,None,355.5808,10,4,4,10,2207,3034,3020,4,0,0,0,2,0,0,0,0,0,7,3,3,6
395953,ASSIGNED,None,enhancement,4,None,96372.9725,32,16,16,32,4921,3322,3316,16,32,1,14,89,0,0,0,0,10,22,71,49,120
395977,RESOLVED,Pawel Piech,normal,3,saurav sarkar,97.6361,10,4,4,10,525,1062,1057,4,0,0,0,9,0,0,0,0,0,7,5,1,6
396076,VERIFIED,None,major,5,Lars Vogel,7387.0081,55,30,30,55,2576,908,908,30,228,34,41,163,1,2,13,1,18,10,192,243,435
396087,RESOLVED,None,normal,3,Qian Liang,11525.1572,12,6,6,12,3049,1289,1257,6,2,0,0,17,0,0,0,0,0,10,11,4,15
396115,RESOLVED,None,normal,3,Stanislav Poboril,64536.2833,19,11,11,19,2672,2131,2116,11,22,2,9,27,0,0,0,0,4,0,22,33,55
396170,RESOLVED,Michael Rennie,major,5,Jim Garrison,16334.1625,47,10,10,47,1794,1198,1174,10,15,0,0,57,0,0,0,0,0,4,15,30,45
396210,RESOLVED,Grant Gayed,normal,3,None,6365.5508,23,7,7,23,2225,1407,1346,7,0,0,0,0,0,0,6,0,0,41,11,10,21
396265,RESOLVED,None,major,5,None,56184.6964,46,14,14,46,4921,3322,3316,14,3,5,5,27,0,0,5,0,36,32,40,51,91
396309,RESOLVED,John Arthorne,minor,2,Brian de Alwis,3622.5456,10,6,6,10,2207,3034,3020,6,6,0,2,12,0,0,0,0,5,0,7,8,15
396340,VERIFIED,None,normal,3,Rabea Gransberger,4514.5997,20,9,9,20,4921,3322,3316,9,21,0,0,29,0,0,0,0,0,3,6,30,36
396366,RESOLVED,Michael Rennie,major,5,Tonny Madsen,30860.1744,39,15,15,39,1794,1198,1174,15,9,7,7,57,1,0,5,0,16,51,40,65,105
396378,RESOLVED,Platform-UI-Inbox,normal,3,Mark Leone,110.8953,15,4,4,15,11083,0,0,4,1,0,0,24,0,0,0,0,0,10,6,0,6
396394,RESOLVED,Felipe Heidrich,enhancement,4,Veronika Irvine,72137.36,17,16,16,17,1887,1253,1234,16,12,9,9,26,3,0,9,0,1,7,53,67,120
396472,RESOLVED,Platform-Debug-Inbox,enhancement,4,Oliver Henning,65859.2972,23,17,17,23,2860,0,0,17,60,0,0,70,0,0,0,0,0,12,40,96,136
396476,RESOLVED,Tomasz Zarna,enhancement,4,Guy Korland,23839.7272,28,10,10,28,900,776,723,10,3,5,6,35,1,3,14,1,14,30,29,16,45
396525,VERIFIED,None,normal,3,None,13361.6308,17,5,5,17,1009,1379,1379,5,0,0,1,3,0,0,0,0,2,14,4,6,10
396576,VERIFIED,Paul Elder,normal,3,Brian de Alwis,12771.1917,24,7,7,24,47,26,26,7,10,0,0,30,0,0,0,0,4,14,15,6,21
396580,RESOLVED,Grant Gayed,normal,3,Rutger Ovidius,50127.3839,19,13,13,19,2225,1407,1346,13,47,0,20,53,0,0,0,0,4,5,39,39,78
396609,RESOLVED,Platform Team Inbox,normal,3,Tomasz Zarna,11623.1008,27,5,5,27,2096,0,0,5,0,0,0,0,0,0,0,0,38,28,10,0,10
396631,VERIFIED,None,normal,3,Hristo Bojilov,8553.7375,20,6,6,20,2576,908,908,6,3,0,0,21,0,0,0,0,0,9,8,7,15
396633,RESOLVED,Platform-UI-Inbox,critical,6,Chris Austin,9182.7194,22,5,5,22,11083,0,0,5,5,0,2,27,0,1,0,0,1,0,9,1,10
396658,RESOLVED,None,critical,6,qiulin,7468.8467,10,5,5,10,3049,1289,1257,5,3,0,0,10,0,0,0,0,0,1,4,6,10
396670,RESOLVED,None,normal,3,Ken Larson,66837.9125,24,18,18,24,3049,1289,1257,18,63,0,18,83,0,0,0,1,7,15,105,48,153
396676,ASSIGNED,Platform-Debug-Inbox,normal,3,Darin Swanson,74563.6372,16,5,5,16,2860,0,0,5,0,0,0,7,0,0,0,0,0,22,7,3,10
396678,RESOLVED,Platform-Ant-Inbox,normal,3,None,54268.9675,12,6,6,12,1890,0,0,6,1,0,0,17,0,0,0,0,0,7,8,7,15
396730,RESOLVED,None,normal,3,Marc Teufel,9570.5267,24,7,7,24,4921,3322,3316,7,7,6,6,21,1,1,5,0,0,0,16,5,21
396738,RESOLVED,Michael Rennie,minor,2,None,3874.2231,23,5,5,23,1794,1198,1174,5,0,0,1,5,0,0,0,0,20,16,7,3,10
396759,RESOLVED,Felipe Heidrich,normal,3,None,43975.4569,110,40,40,110,1887,1253,1234,40,242,45,82,243,1,7,26,7,88,59,301,479,780
396820,VERIFIED,None,critical,6,None,1608.2639,16,8,8,16,4921,3322,3316,8,0,0,0,1,0,0,2,0,0,32,14,14,28
396858,RESOLVED,Platform-UI-Inbox,major,5,None,25456.1536,25,9,9,25,11083,0,0,9,0,0,1,7,0,0,0,0,3,40,23,13,36
396897,RESOLVED,Chris Goldthorpe,normal,3,None,26905.6208,8,4,4,8,470,345,345,4,0,0,1,2,0,0,2,0,0,5,1,5,6
396924,RESOLVED,None,normal,3,None,1659.3961,8,4,4,8,3049,1289,1257,4,0,0,0,0,0,0,0,0,0,9,5,1,6
396929,VERIFIED,Platform-SWT-Inbox,normal,3,David Williams,104.5492,14,3,3,14,4560,0,0,3,0,0,0,0,0,0,0,0,0,10,2,1,3
396940,RESOLVED,None,normal,3,None,132.095,15,6,6,15,149,144,144,6,0,0,6,8,0,0,0,0,4,4,10,5,15
396957,RESOLVED,Grant Gayed,normal,3,Grant Gayed,0.8561,11,3,2,4,2225,1407,1346,3,0,0,0,0,0,0,0,0,0,6,3,0,3
396975,RESOLVED,Platform-UI-Inbox,normal,3,None,4087.0761,15,5,5,15,11083,0,0,5,5,0,0,16,0,0,0,0,0,1,6,4,10
396986,RESOLVED,Platform-UI-Inbox,normal,3,None,1546.6203,9,5,5,9,11083,0,0,5,0,0,0,3,0,0,0,0,0,8,8,2,10
396987,RESOLVED,Platform-Releng-Inbox,major,5,Markus Keller,1370.0597,5,4,4,5,1506,0,0,4,0,0,0,0,0,0,0,0,0,7,6,0,6
396988,RESOLVED,None,normal,3,None,1546.5975,12,4,4,12,3049,1289,1257,4,0,0,0,0,0,0,0,0,0,12,5,1,6
396995,RESOLVED,None,normal,3,None,1031.9944,10,3,3,10,53,59,59,3,0,0,0,0,0,0,3,0,0,1,3,0,3
397000,RESOLVED,David Williams,normal,3,None,12055.9289,15,6,6,15,1892,2023,2023,6,0,0,0,0,0,0,0,0,4,15,9,6,15
397005,RESOLVED,None,normal,3,ChunYan Zhang,9841.1086,16,5,5,16,3049,1289,1257,5,2,2,1,14,0,0,1,0,0,1,7,3,10
397007,RESOLVED,None,major,5,qiulin,2882.6458,7,5,5,7,3049,1289,1257,5,1,2,0,5,0,0,4,0,0,0,5,5,10
397009,RESOLVED,None,normal,3,None,4461.5628,12,4,4,12,3049,1289,1257,4,0,1,2,7,0,0,0,0,7,1,5,1,6
397017,RESOLVED,None,normal,3,Alexander Staubo,72566.4972,27,19,19,27,2672,2131,2116,19,36,7,29,45,0,0,0,3,7,2,48,123,171
397048,RESOLVED,Michael Van Meekeren,normal,3,Michael Van Meekeren,80712.9264,11,8,8,11,1177,664,664,8,14,7,7,5,0,1,1,0,1,2,13,15,28
397049,RESOLVED,Bogdan Gheorghe,major,5,J??rg von  Frantzius,5566.8189,25,17,17,25,1520,606,598,17,42,20,10,57,1,2,9,0,4,8,62,74,136
397052,RESOLVED,Scott Kovatch,normal,3,Anirudh Sasikumar,25108.6528,14,7,7,14,369,337,333,7,6,3,8,8,0,1,0,0,1,1,9,12,21
397058,RESOLVED,Platform-Doc-Inbox,normal,3,None,5605.6369,17,4,4,17,543,0,0,4,0,0,0,23,0,0,1,0,0,6,6,0,6
397060,RESOLVED,Platform-UI-Inbox,normal,3,None,4852.1372,5,3,3,5,11083,0,0,3,0,0,0,2,0,0,0,0,0,1,1,2,3
397064,RESOLVED,None,normal,3,Graham Johnson,95276.8331,51,28,28,51,3289,9379,9379,28,115,36,23,122,2,5,14,0,4,35,169,209,378
397066,RESOLVED,Platform-Help-Inbox,blocker,7,David McLeod,71580.5003,6,5,5,6,412,0,0,5,1,0,1,6,0,0,0,0,1,2,5,5,10
397067,RESOLVED,David Williams,normal,3,None,12672.2669,17,6,6,17,1892,2023,2023,6,0,0,0,0,0,0,0,0,0,18,8,7,15
397068,RESOLVED,Bogdan Gheorghe,critical,6,None,65507.2906,18,10,10,18,1520,606,598,10,7,3,12,26,0,0,2,0,8,9,18,27,45
397075,RESOLVED,Kostas Sakellis,normal,3,None,82867.4244,15,8,8,15,24,8,8,8,2,0,1,14,0,0,0,0,5,10,18,10,28
397076,RESOLVED,Platform-SWT-Inbox,normal,3,Missing name,28973.1247,12,5,5,12,4560,0,0,5,2,0,0,15,0,0,0,0,0,5,8,2,10
397082,RESOLVED,None,normal,3,None,7649.3419,9,4,4,9,3049,1289,1257,4,1,0,0,5,0,0,0,0,0,0,3,3,6
397089,RESOLVED,David Williams,normal,3,None,9303.0422,10,4,4,10,1892,2023,2023,4,0,0,0,8,0,0,1,0,0,3,6,0,6
397110,VERIFIED,Platform-UI-Inbox,normal,3,Torkild U. Resheim,9630.2853,14,7,7,14,11083,0,0,7,0,1,2,10,0,2,10,0,8,8,14,7,21
397116,VERIFIED,David Williams,major,5,None,2033.4236,33,12,12,33,1892,2023,2023,12,0,0,0,0,0,0,0,2,16,48,30,36,66
397138,RESOLVED,None,normal,3,None,9770.9278,28,15,15,28,2576,908,908,15,36,2,17,52,0,1,5,1,2,19,69,36,105
397142,VERIFIED,Michael Rennie,normal,3,Wassim Melhem,58961.9231,44,12,12,44,1794,1198,1174,12,0,0,0,0,0,0,0,0,3,88,37,29,66
397150,RESOLVED,None,normal,3,None,9313.4906,21,4,4,21,2576,908,908,4,0,0,0,20,0,0,0,0,0,13,6,0,6
397155,RESOLVED,None,normal,3,Nam Quang Tran,5804.6958,24,9,9,24,3049,1289,1257,9,5,1,0,57,0,0,3,0,0,11,19,17,36
397160,RESOLVED,Platform-SWT-Inbox,normal,3,Andrew Taylor,75424.7314,12,4,4,12,4560,0,0,4,0,0,1,10,0,0,0,0,1,4,4,2,6
397203,VERIFIED,David Williams,normal,3,David Williams,288.1214,12,3,3,12,1892,2023,2023,3,0,0,0,0,0,0,0,0,0,4,3,0,3
397324,VERIFIED,David Williams,normal,3,David Williams,3368.8536,20,5,5,20,1892,2023,2023,5,0,0,0,8,0,0,0,0,15,15,7,3,10
397407,RESOLVED,Platform UI Triaged,normal,3,MITHUN RAJ S,7180.4981,17,10,10,17,10183,0,0,10,33,0,0,22,0,0,0,0,0,1,20,25,45
397411,REOPENED,Platform-UI-Inbox,enhancement,4,Thomas Kratz,51042.4547,18,7,7,18,11083,0,0,7,12,0,11,22,0,0,0,0,4,3,17,4,21
397462,VERIFIED,None,major,5,Ed Willink,4820.9797,42,13,13,42,2576,908,908,13,10,0,8,32,0,0,0,1,37,25,53,25,78
397493,REOPENED,Bogdan Gheorghe,major,5,None,9261.8497,24,10,10,24,1520,606,598,10,0,0,0,6,0,0,0,0,0,43,16,29,45
397498,RESOLVED,Michael Rennie,major,5,Bryan Hunt,8863.9814,34,18,18,34,1794,1198,1174,18,28,8,6,60,0,1,24,0,6,16,115,38,153
397554,RESOLVED,None,critical,6,Marco Massenzio,8702.3775,44,25,25,44,3049,1289,1257,25,187,7,3,94,0,1,1,0,1,14,60,240,300
397604,RESOLVED,Chris Goldthorpe,normal,3,Chris Goldthorpe,28113.2969,7,3,3,7,470,345,345,3,0,0,0,0,0,0,0,0,0,3,3,0,3
397619,RESOLVED,None,normal,3,Vlad Dumitrescu,8363.49,13,9,9,13,3049,1289,1257,9,3,3,8,11,0,4,6,1,8,4,10,26,36
397623,VERIFIED,Curtis Windatt,normal,3,Richard Eames,2703.5544,42,11,11,42,1382,820,820,11,6,0,0,74,0,0,0,0,0,42,41,14,55
397711,RESOLVED,None,normal,3,ChunYan Zhang,8744.7797,12,5,5,12,3049,1289,1257,5,1,0,2,8,0,0,0,0,2,0,8,2,10
397720,RESOLVED,Markus Keller,major,5,Steven Darnell,15993.7256,23,11,11,23,3761,3789,3781,11,17,0,6,46,0,0,0,0,5,18,26,29,55
397729,RESOLVED,Grant Gayed,normal,3,Missing name,16829.3989,21,7,7,21,2225,1407,1346,7,3,0,0,26,0,0,0,0,0,15,6,15,21
397735,RESOLVED,Platform-UI-Inbox,normal,3,Brian de Alwis,14797.3119,19,9,9,19,11083,0,0,9,0,0,3,9,1,0,3,4,19,13,16,20,36
397750,REOPENED,platform-runtime-inbox,normal,3,Mariot Chauvin,51410.7378,15,10,10,15,1799,0,0,10,18,1,13,23,0,0,0,1,8,0,12,33,45
397816,REOPENED,None,normal,3,Yves Harms,65582.7881,13,8,8,13,2576,908,908,8,3,0,3,15,0,0,0,0,4,8,14,14,28
397854,ASSIGNED,Platform-Resources-Inbox,enhancement,4,Denis Haskin,82318.1528,24,18,18,24,2882,0,0,18,33,10,23,58,0,4,9,0,7,7,72,81,153
397869,RESOLVED,Rafael Chaves,major,5,??yvind Harboe,72359.2447,19,7,7,19,372,475,475,7,2,4,0,10,0,0,14,0,0,1,7,14,21
397874,RESOLVED,Felipe Heidrich,normal,3,Anibal Maffioletti de Deus,57185.1847,11,8,8,11,1887,1253,1234,8,3,0,0,16,0,0,0,0,1,6,14,14,28
397875,RESOLVED,Felipe Heidrich,normal,3,Marshall Culpepper,61236.5525,15,7,7,15,1887,1253,1234,7,4,0,0,19,0,0,0,0,0,8,11,10,21
397880,RESOLVED,Platform-Text-Inbox,normal,3,James Blackburn,45864.0675,15,6,6,15,3158,0,0,6,0,0,0,11,0,0,0,0,0,14,10,5,15
397900,RESOLVED,None,normal,3,Andrew Niefer,20325.5792,76,46,46,76,2576,908,908,46,576,37,75,263,0,0,0,2,12,53,541,494,1035
397904,RESOLVED,Grant Gayed,major,5,Stefan Bodenstein,679.9294,16,4,4,16,2225,1407,1346,4,1,0,0,17,0,0,0,0,0,2,4,2,6
397905,REOPENED,Bogdan Gheorghe,major,5,None,60651.0311,56,30,30,56,1520,606,598,30,113,21,60,137,0,6,5,5,50,29,121,314,435
397919,RESOLVED,Bogdan Gheorghe,normal,3,None,46998.0653,18,7,7,18,1520,606,598,7,1,0,0,9,0,0,0,0,8,15,14,7,21
397967,RESOLVED,None,normal,3,None,3141.7044,9,5,5,9,3049,1289,1257,5,0,1,1,5,0,0,0,0,3,0,5,5,10
398010,RESOLVED,platform-ua-inbox,major,5,Andrey,17301.6739,24,9,9,24,2086,0,0,9,10,0,0,32,0,0,0,0,0,9,18,18,36
398016,RESOLVED,Platform-UI-Inbox,normal,3,Brian de Alwis,11684.2044,5,3,3,5,11083,0,0,3,0,0,0,2,0,0,0,0,1,0,3,0,3
398041,VERIFIED,Markus Keller,normal,3,Ian Petersen,100434.04,44,17,17,44,3761,3789,3781,17,13,4,17,71,0,0,7,2,16,44,66,70,136
398072,RESOLVED,Platform-UI-Inbox,normal,3,None,9462.1639,13,11,11,13,11083,0,0,11,36,0,10,12,0,0,0,0,1,0,23,32,55
398112,RESOLVED,Platform UI Triaged,major,5,None,5776.4958,18,10,10,18,10183,0,0,10,4,0,7,28,0,0,0,1,14,9,19,26,45
398129,RESOLVED,Platform UI Triaged,enhancement,4,John Andreas,2213.4078,22,5,5,22,10183,0,0,5,1,0,0,31,0,0,0,0,0,7,6,4,10
398131,RESOLVED,None,normal,3,None,32327.9217,20,10,10,20,149,144,144,10,6,0,5,16,0,0,10,0,11,11,10,35,45
398182,RESOLVED,John Arthorne,enhancement,4,Lars Vogel,6069.5053,32,13,13,32,2207,3034,3020,13,6,0,15,77,0,0,0,0,24,48,46,32,78
398214,VERIFIED,None,major,5,Marc Gobeil,3236.7925,24,8,8,24,4921,3322,3316,8,1,0,0,28,0,0,0,0,0,15,23,5,28
398236,RESOLVED,Chris Goldthorpe,normal,3,Chris Goldthorpe,28836.6642,9,3,3,9,470,345,345,3,0,0,0,0,0,0,0,0,0,3,3,0,3
398246,RESOLVED,None,major,5,Markus Keller,8089.5594,16,5,5,16,3049,1289,1257,5,0,0,0,0,0,0,0,0,1,16,6,4,10
398257,VERIFIED,Pawel Piech,normal,3,None,65652.0617,22,6,6,22,525,1062,1057,6,0,0,0,0,0,0,0,0,0,32,8,7,15
398288,RESOLVED,Chris Goldthorpe,normal,3,Markus Keller,26756.6028,23,4,4,23,470,345,345,4,0,0,0,0,0,0,0,0,0,29,5,1,6
398296,RESOLVED,Chris Goldthorpe,normal,3,Markus Keller,18722.3114,13,4,4,13,470,345,345,4,0,0,0,0,0,0,0,0,0,14,4,2,6
398306,RESOLVED,None,major,5,Lars Vogel,27062.2081,32,11,11,32,4921,3322,3316,11,4,7,4,29,1,3,11,0,11,17,34,21,55
398312,REOPENED,None,critical,6,Knut Radloff,110366.3772,53,12,12,53,1003,1197,1133,12,4,2,2,13,0,4,2,8,26,53,25,41,66
398313,RESOLVED,Grant Gayed,critical,6,None,44241.3678,37,26,26,37,2225,1407,1346,26,186,0,17,118,0,0,0,0,6,13,128,197,325
398407,RESOLVED,Grant Gayed,normal,3,Grant Gayed,2255.8117,11,4,3,5,2225,1407,1346,4,0,0,0,3,0,0,0,0,0,6,3,3,6
398456,VERIFIED,None,normal,3,None,6400.5264,29,10,10,29,237,50,50,10,20,5,11,41,0,1,3,0,3,16,38,7,45
398554,RESOLVED,None,normal,3,None,56235.1808,32,14,14,32,3049,1289,1257,14,0,0,2,3,0,0,1,1,16,38,34,57,91
398556,NEW,Bogdan Gheorghe,normal,3,Frank Cornelissen,98550.3289,53,20,20,53,1520,606,598,20,44,3,18,105,0,0,3,0,28,48,90,100,190
398563,RESOLVED,Platform UI Triaged,normal,3,Sergey Prigogin,466.2822,9,5,5,9,10183,0,0,5,1,0,0,6,0,0,0,0,0,10,10,0,10
398567,RESOLVED,Grant Gayed,critical,6,None,18244.9047,15,11,11,15,2225,1407,1346,11,28,8,0,16,0,0,5,0,0,1,4,51,55
398658,RESOLVED,David Williams,normal,3,Markus Keller,9563.8122,23,5,5,23,1892,2023,2023,5,0,0,0,0,0,0,0,0,0,22,4,6,10
398720,RESOLVED,Platform-Releng-Inbox,critical,6,None,5855.7325,12,10,10,12,1506,0,0,10,29,7,0,10,0,0,0,0,0,0,5,40,45
398769,ASSIGNED,Platform-Compare-Inbox,enhancement,4,Adalbert Homa,96454.5483,14,8,8,14,1117,0,0,8,15,0,10,12,0,0,0,0,5,0,4,24,28
398775,RESOLVED,None,critical,6,Erik Vanherck,13422.8158,27,21,21,27,3049,1289,1257,21,98,6,40,51,0,1,0,2,9,0,64,146,210
398787,RESOLVED,Platform UI Triaged,normal,3,None,1153.9914,8,4,4,8,10183,0,0,4,7,0,0,7,0,0,0,0,0,0,4,2,6
398861,RESOLVED,Grant Gayed,major,5,Matt,64536.4467,56,23,23,56,2225,1407,1346,23,100,0,19,145,0,0,0,1,11,68,92,161,253
398875,RESOLVED,Platform-Releng-Inbox,normal,3,Christophe Bouhier,9.3847,13,6,6,13,1506,0,0,6,1,0,0,14,0,0,0,0,0,3,8,7,15
398878,VERIFIED,Grant Gayed,critical,6,tzafrir p,8171.8961,59,22,22,59,2225,1407,1346,22,58,16,15,108,0,6,20,1,30,42,48,183,231
398890,RESOLVED,None,major,5,Sascha Vogt,4375.4869,39,18,18,39,3289,9379,9379,18,97,14,25,117,0,2,2,0,4,0,57,96,153
398951,RESOLVED,Platform-Ant-Inbox,major,5,MH,72556.9281,15,10,10,15,1890,0,0,10,36,0,0,24,0,0,0,0,0,0,5,40,45
399003,RESOLVED,Paul Elder,normal,3,Paul Elder,3379.2942,15,7,7,15,47,26,26,7,1,0,0,23,0,0,0,0,0,4,11,10,21
399053,RESOLVED,Bogdan Gheorghe,normal,3,Bogdan Gheorghe,5453.8089,9,5,5,9,1520,606,598,5,0,0,1,3,0,0,0,0,3,6,8,2,10
399073,RESOLVED,Platform UI Triaged,normal,3,Janice Li,50562.5347,19,8,8,19,10183,0,0,8,3,3,3,18,0,1,2,0,2,9,15,13,28
399074,REOPENED,Platform-UI-Inbox,trivial,1,None,58423.685,19,7,7,19,11083,0,0,7,0,0,1,15,0,0,0,0,8,2,10,11,21
399102,REOPENED,None,normal,3,None,24357.1664,26,7,7,26,2576,908,908,7,1,0,0,21,0,0,0,0,0,30,9,12,21
399138,REOPENED,Platform UI Triaged,normal,3,None,18194.2672,25,8,8,25,10183,0,0,8,8,0,0,44,0,0,0,0,0,38,18,10,28
399406,NEW,None,enhancement,4,Ed Burnette,83473.0406,56,38,38,56,149,144,144,38,269,10,46,263,0,0,0,0,13,41,165,538,703
399471,VERIFIED,None,normal,3,None,6014.9703,15,6,6,15,2576,908,908,6,0,0,0,0,0,0,4,0,0,16,9,6,15
