"issue.id","ElapsedTime","Interest","Contributors","ExternalContributors","CommunityInterest","DeveloperExperience","OwnerEngagement","OwnerSpectrum","TotalVertices","C1C1","C1C2","C1C3","C1C4","C2C2","C2C3","C2C4","C3C3","C3C4","C4C4","RepeatInteractions","TotalDistinctEdges","TotalEdges"
117590,11902.7567,16,4,4,16,189,45,45,4,0,8,2,0,0,0,2,0,0,0,3,3,6
117600,12051.4078,21,5,5,21,27,17,17,5,12,3,15,6,0,0,0,0,2,0,8,2,10
117634,11753.8964,15,3,3,15,189,45,45,3,0,10,0,0,7,0,2,0,0,0,3,0,3
117646,11105.3225,9,3,3,9,98,0,0,3,0,0,0,2,0,0,2,0,0,2,3,0,3
117649,11951.0064,30,5,5,30,189,45,45,5,4,13,4,0,0,18,0,0,4,0,6,4,10
117657,11231.3406,9,3,2,5,420,57,45,3,5,0,0,0,0,0,2,0,0,0,2,1,3
117659,11202.5075,10,4,4,10,420,57,45,4,2,6,0,0,0,0,0,0,2,0,4,2,6
117664,11684.3247,19,6,6,19,305,109,109,6,0,7,0,0,9,6,2,0,2,0,9,6,15
117665,11687.925,9,4,4,9,420,57,45,4,1,5,0,0,0,0,0,0,2,0,4,2,6
117675,13368.5928,12,4,3,8,346,40,17,4,13,0,0,0,0,0,2,0,0,0,3,3,6
117837,6214.5769,11,6,6,11,420,57,45,6,10,4,3,0,0,0,0,1,1,0,9,6,15
117838,3670.8931,11,4,4,11,316,216,210,4,0,0,8,2,0,0,0,1,0,0,4,2,6
117841,3143.645,8,3,2,2,122,121,23,3,0,0,0,0,0,0,0,1,2,0,3,0,3
117842,4657.4286,16,3,2,2,122,121,23,3,0,0,0,0,0,0,0,1,2,0,3,0,3
117843,12194.3289,23,3,2,2,122,121,23,3,0,0,0,0,0,0,0,1,2,0,3,0,3
117844,4826.2625,9,3,2,2,122,121,23,3,0,0,0,0,0,0,0,1,2,0,3,0,3
117845,6144.1792,8,3,2,2,122,121,23,3,0,0,0,0,0,0,0,1,2,0,3,0,3
117846,1753.8128,7,3,2,2,122,121,23,3,0,0,0,0,0,0,0,1,2,0,3,0,3
117847,3148.9797,8,3,2,2,122,121,23,3,0,0,0,0,0,0,0,1,2,0,3,0,3
117848,3625.7131,10,3,2,2,122,121,23,3,0,0,0,0,0,0,0,1,2,0,3,0,3
117849,2976.9967,14,3,2,2,122,121,23,3,0,0,0,0,0,0,0,1,2,0,3,0,3
117850,3841.2969,10,3,2,2,122,121,23,3,0,0,0,0,0,0,0,1,2,0,3,0,3
117851,4710.0306,7,3,2,2,122,121,23,3,0,0,0,0,0,0,0,1,2,0,3,0,3
118035,5445.6031,20,5,5,20,564,0,0,5,4,15,12,0,0,4,0,1,0,0,8,2,10
118066,7299.5144,14,3,3,14,142,54,54,3,0,0,9,0,0,0,0,0,1,0,2,1,3
118080,4893.8092,7,3,3,7,242,26,21,3,0,0,0,2,0,0,0,0,0,0,1,2,3
118098,4400.755,5,3,3,5,564,0,0,3,0,0,1,1,0,0,0,0,1,0,1,2,3
118347,13236.6011,14,6,6,14,106,78,63,6,1,7,6,2,0,6,0,3,1,0,8,7,15
118506,9385.1519,15,5,5,15,1579,0,0,5,3,0,22,0,0,0,0,7,0,0,9,1,10
118563,3178.3561,24,7,7,24,297,372,360,7,3,3,7,19,0,0,2,0,11,14,9,12,21
118603,8424.5675,11,4,4,11,106,78,63,4,0,1,2,1,0,2,5,0,2,0,4,2,6
118614,10099.7481,7,4,4,7,1579,0,0,4,0,0,6,0,0,0,0,3,0,0,5,1,6
118619,13179.2622,16,6,6,16,297,372,360,6,0,3,10,5,0,1,0,10,8,0,10,5,15
118701,12024.4311,13,8,8,13,305,109,109,8,15,9,7,0,0,1,0,0,0,0,8,20,28
118765,14768.0883,20,8,8,20,106,78,63,8,11,14,12,0,0,4,0,2,0,0,10,18,28
118879,14768.4447,46,8,8,46,190,202,202,8,16,3,46,3,0,25,4,13,3,3,17,11,28
119055,38110.8153,19,7,7,19,142,54,54,7,6,13,7,2,0,5,0,0,0,0,4,17,21
119145,16275.5375,54,3,3,54,190,202,202,3,0,0,21,1,0,0,0,3,1,0,2,1,3
119298,14445.3933,13,5,5,13,316,216,210,5,0,0,11,1,0,0,0,3,0,1,5,5,10
119373,4411.4675,6,4,4,6,1579,0,0,4,1,4,0,2,0,0,1,0,0,0,3,3,6
119474,10947.5333,12,3,2,2,125,38,14,3,0,0,1,0,0,0,1,0,0,0,2,1,3
119479,23921.8747,8,3,2,5,6,25,8,3,2,0,2,1,0,0,0,0,0,1,3,0,3
119528,3506.3822,14,5,5,14,297,372,360,5,1,0,3,12,0,0,0,0,0,3,8,2,10
119566,7053.5272,16,5,5,16,1579,0,0,5,3,0,4,11,0,0,0,0,0,0,4,6,10
119656,2281.2483,10,5,5,10,305,109,109,5,0,0,0,0,0,0,0,0,7,4,7,3,10
119670,10107.0317,18,4,4,18,43,30,30,4,4,0,26,0,0,0,0,0,0,0,5,1,6
119671,9720.92,16,4,4,16,43,30,30,4,4,0,6,14,0,0,0,0,0,0,5,1,6
119673,9358.1003,24,9,9,24,297,372,360,9,5,7,15,13,0,5,2,3,9,3,21,15,36
119678,9585.6425,12,4,4,12,55,22,22,4,8,0,12,0,0,0,0,0,1,0,5,1,6
119683,25487.5042,24,13,13,24,305,109,109,13,29,22,47,1,1,5,1,7,4,0,32,46,78
119686,10272.6403,13,4,4,13,1579,0,0,4,4,0,10,2,0,0,0,0,0,0,5,1,6
119691,16275.6308,20,10,10,20,1579,0,0,10,10,5,21,7,0,3,0,3,3,0,22,23,45
119698,15710.5631,19,5,5,19,297,372,360,5,0,0,6,12,0,0,0,0,2,0,5,5,10
119699,16094.7206,12,4,4,12,297,372,360,4,0,0,5,5,0,0,0,1,2,2,6,0,6
119712,23695.7639,8,4,4,8,1579,0,0,4,4,0,2,1,0,0,0,1,0,2,5,1,6
119719,20731.9936,19,4,4,19,43,30,30,4,0,6,16,1,0,1,0,0,1,1,5,1,6
119720,19200.8031,14,6,6,14,18,11,11,6,4,17,4,2,0,0,0,0,1,1,9,6,15
119722,21475.0817,23,6,6,23,1579,0,0,6,0,9,13,1,1,8,0,28,2,1,14,1,15
119723,21042.5428,8,5,5,8,1579,0,0,5,0,5,1,1,1,0,0,1,0,0,5,5,10
119725,25529.6811,11,4,4,11,564,0,0,4,4,0,2,2,0,0,0,1,0,4,6,0,6
119736,14514.2061,15,3,2,10,52,274,269,3,0,0,0,0,0,0,0,7,0,6,3,0,3
119794,13007.1242,11,3,3,11,316,216,210,3,0,0,0,0,0,0,0,1,0,2,3,0,3
120081,25536.6744,20,8,8,20,106,78,63,8,0,1,6,0,0,6,8,15,18,3,17,11,28
120137,32379.5067,193,11,11,193,297,372,360,11,94,75,141,68,8,15,64,4,9,7,55,0,55
120141,29856.09,15,4,4,15,316,216,210,4,0,4,1,4,0,2,0,0,5,3,6,0,6
120143,29856.09,19,3,3,19,316,216,210,3,0,0,0,8,2,0,2,0,2,3,3,0,3
120151,28342.89,47,3,3,47,297,372,360,3,0,0,0,0,0,0,2,2,2,1,3,0,3
120154,28342.2233,25,6,6,25,106,78,63,6,15,14,9,6,1,6,8,0,5,2,13,2,15
120157,28342.0233,17,3,3,17,68,50,50,3,1,0,2,1,10,0,13,0,0,2,3,0,3
120162,29855.9067,19,3,3,19,316,216,210,3,0,3,1,3,6,0,6,0,2,3,3,0,3
120169,29690.64,11,4,4,11,1579,0,0,4,0,0,5,2,0,0,0,0,6,3,6,0,6
120170,29856.1733,25,7,7,25,68,50,50,7,20,16,6,9,3,1,5,0,3,4,16,5,21
120173,4300.0572,17,7,7,17,305,109,109,7,2,0,3,11,0,0,0,0,10,3,16,5,21
120373,30234.99,20,4,4,20,420,57,45,4,10,23,0,0,0,0,0,0,0,0,6,0,6
120475,26297.4678,22,10,10,22,305,109,109,10,16,0,23,16,0,0,0,1,3,3,24,21,45
120521,22051.1853,24,9,9,24,305,109,109,9,14,0,24,0,0,0,0,17,0,0,15,21,36
120579,7317.7778,17,4,4,17,125,38,14,4,10,4,0,2,0,0,1,0,0,0,3,3,6
121038,315.0169,18,3,3,18,420,57,45,3,0,12,6,0,0,11,0,0,0,0,3,0,3
121142,34943.5464,26,7,7,26,305,109,109,7,1,1,20,3,0,11,0,22,20,8,11,10,21
121289,431.2136,17,3,3,17,242,26,21,3,4,9,0,0,0,0,0,0,0,0,3,0,3
121296,37351.8983,11,4,3,6,297,372,360,4,2,0,2,5,0,0,0,0,2,0,2,4,6
121391,36608.5072,12,3,3,12,190,202,202,3,0,0,0,2,0,0,0,0,2,0,1,2,3
121536,37602.5461,21,5,5,21,27,17,17,5,8,0,20,11,0,0,0,2,3,3,10,0,10
121681,1505.7964,13,5,5,13,178,22,22,5,30,0,0,0,0,0,0,0,0,0,10,0,10
121948,34007.2953,9,3,3,9,1533,27,21,3,1,0,2,3,0,0,0,0,0,0,2,1,3
121961,9068.1378,28,5,5,28,90,22,22,5,13,0,0,37,0,0,0,0,0,1,8,2,10
121197,11109.1811,12,3,3,12,415,43,43,3,3,0,0,0,0,0,0,0,0,0,0,3,3
122499,19296.2489,14,3,3,14,452,42,42,3,3,5,0,0,0,0,0,0,0,0,2,1,3
122878,547.0722,11,4,4,11,1920,0,0,4,5,0,12,1,0,0,0,0,0,0,4,2,6
122930,5665.7275,15,5,5,15,90,31,31,5,0,0,5,5,0,2,1,0,3,1,6,4,10
122975,4138.2808,19,5,5,19,90,31,31,5,2,2,0,18,0,0,11,0,0,11,8,2,10
122984,2759.3686,12,4,4,12,900,776,723,4,0,1,0,4,0,0,6,0,0,6,3,3,6
123223,1094.6256,17,8,8,17,1665,0,0,8,37,0,0,0,0,0,0,0,0,0,7,21,28
123258,12331.1978,16,5,5,16,59,16,16,5,27,0,0,0,0,0,0,0,0,0,5,5,10
123280,29401.9328,11,6,6,11,1,1,1,6,26,0,0,0,0,0,0,0,0,0,10,5,15
123395,1748.5083,10,4,3,4,45,21,15,4,8,0,0,0,0,0,0,0,0,0,5,1,6
123493,25496.1683,33,9,9,33,45,21,15,9,76,20,0,0,0,0,0,0,0,0,30,6,36
123499,21213.9478,9,7,7,9,340,0,0,7,25,0,0,0,0,0,0,0,0,0,5,16,21
123517,13798.5592,10,3,3,10,59,16,16,3,2,0,0,0,0,0,0,0,0,0,1,2,3
123529,16235.5906,20,4,4,20,1665,0,0,4,29,4,0,0,0,0,0,0,0,0,5,1,6
123627,13648.8358,13,3,3,13,376,125,110,3,11,0,0,0,0,0,0,0,0,0,3,0,3
124646,5898.9497,11,4,4,11,3049,1289,1257,4,0,0,0,0,0,0,0,0,0,15,3,3,6
124744,480.0306,7,5,5,7,3049,1289,1257,5,1,0,0,7,0,0,0,0,0,4,7,3,10
124794,3574.4767,18,6,6,18,900,776,723,6,0,0,0,0,0,0,0,0,0,43,15,0,15
124805,3474.1767,7,4,4,7,163,0,0,4,0,0,0,0,0,0,0,0,0,8,4,2,6
124935,5066.49,9,4,4,9,3049,1289,1257,4,0,0,0,0,0,0,0,0,0,8,6,0,6
124937,3917.8903,15,5,5,15,3049,1289,1257,5,0,0,0,0,0,0,0,0,17,14,10,0,10
124940,1200.9569,7,3,3,7,1887,1253,1234,3,0,0,0,6,0,0,0,0,0,0,2,1,3
125112,2946.9464,9,3,2,4,517,176,127,3,0,0,0,0,0,0,0,0,9,1,3,0,3
125143,8802.9069,15,6,6,15,163,0,0,6,0,0,0,12,0,0,0,0,0,30,14,1,15
125144,7533.7433,12,5,5,12,163,0,0,5,0,0,0,11,0,0,0,0,0,18,9,1,10
125145,5442.6442,17,5,5,17,1887,1253,1234,5,0,0,0,16,0,0,0,0,0,18,10,0,10
125146,7631.8983,29,5,5,29,1003,1197,1133,5,0,0,0,19,0,0,0,0,0,21,10,0,10
125147,7613.8828,15,5,4,8,900,776,723,5,0,0,0,13,0,0,0,0,0,13,10,0,10
125148,7245.2394,15,5,4,8,900,776,723,5,0,0,0,14,0,0,0,0,0,13,10,0,10
125149,6605.9569,22,6,6,22,1003,1197,1133,6,0,0,0,14,0,0,0,0,0,39,15,0,15
125152,6245.6397,27,5,5,27,900,776,723,5,0,0,0,11,0,0,0,0,0,28,10,0,10
125153,6098.2406,20,5,5,20,1003,1197,1133,5,0,0,0,16,0,0,0,0,0,17,10,0,10
125156,5355.8603,20,6,6,20,900,776,723,6,0,0,1,15,0,0,0,0,7,13,15,0,15
125157,5089.1947,13,4,3,3,1003,1197,1133,4,0,0,0,10,0,0,0,0,0,3,5,1,6
125158,5401.5164,18,5,5,18,1003,1197,1133,5,0,0,0,0,0,0,0,0,15,9,8,2,10
125159,5262.9342,15,5,4,8,1003,1197,1133,5,0,0,0,9,0,0,0,0,0,11,8,2,10
125160,4950.935,19,5,5,19,1003,1197,1133,5,0,0,1,18,0,0,0,0,2,16,9,1,10
125161,4949.2192,27,4,4,27,900,776,723,4,0,0,0,13,0,0,0,0,0,18,6,0,6
125163,4920.5422,13,4,4,13,1887,1253,1234,4,0,0,0,11,0,0,0,0,0,4,4,2,6
125164,4707.8003,19,4,4,19,1003,1197,1133,4,0,0,0,15,0,0,0,0,0,14,6,0,6
125219,1342.2953,8,4,4,8,903,0,0,4,0,0,0,0,0,0,0,0,6,2,4,2,6
125412,7260.8633,13,3,2,9,2438,966,962,3,0,0,0,0,0,0,0,0,0,15,3,0,3
125458,577.55,10,3,3,10,903,0,0,3,0,0,0,6,0,0,0,0,0,2,2,1,3
125488,241.4089,14,4,4,14,9,33,33,4,0,0,0,10,0,0,0,0,0,0,3,3,6
125625,795.4728,12,8,8,12,27,18,18,8,5,0,4,14,0,0,0,0,6,7,16,12,28
125739,1084.1806,9,3,3,9,27,18,18,3,0,0,0,5,0,0,0,0,0,0,2,1,3
125742,1057.2639,7,3,3,7,3049,1289,1257,3,0,0,0,6,0,0,0,0,0,0,2,1,3
125746,1107.0642,7,4,4,7,3049,1289,1257,4,0,0,0,7,0,0,0,0,0,0,3,3,6
125748,841.3311,10,3,3,10,27,18,18,3,0,0,0,6,0,0,0,0,0,0,2,1,3
125755,360.2814,7,3,3,7,3049,1289,1257,3,0,0,0,6,0,0,0,0,0,0,2,1,3
125840,3234.9661,16,4,4,16,900,776,723,4,0,0,0,0,0,0,0,0,19,0,3,3,6
126057,2950.2794,12,5,5,12,3049,1289,1257,5,0,0,0,8,0,0,0,0,0,1,4,6,10
126113,811.4103,22,15,14,21,507,392,367,15,1,0,5,22,0,0,0,2,26,50,48,57,105
126120,3366.7058,15,3,3,15,361,198,176,3,0,0,0,0,0,0,0,9,8,0,3,0,3
126153,24.5033,8,3,2,4,68,30,25,3,1,0,0,6,0,0,0,0,0,0,2,1,3
126293,1271.13,18,5,5,18,68,30,25,5,6,0,12,4,0,0,0,1,2,2,10,0,10
126295,2149.2503,11,3,3,11,1380,0,0,3,0,0,4,8,0,0,0,0,6,0,3,0,3
126322,595.3014,9,5,4,5,507,392,367,5,0,0,1,7,0,0,0,0,4,4,6,4,10
126346,2708.1869,12,5,4,8,361,198,176,5,3,0,8,5,0,0,0,0,2,0,4,6,10
126363,1849.8428,7,4,4,7,361,198,176,4,1,0,0,8,0,0,0,0,0,2,5,1,6
126367,1098.4347,9,3,2,7,507,392,367,3,0,0,0,8,0,0,0,0,0,2,3,0,3
126393,3567.8128,22,8,8,22,1380,0,0,8,10,0,13,23,0,0,0,3,8,5,11,17,28
127023,116.4989,10,3,3,10,308,0,0,3,0,0,4,0,0,0,0,2,0,0,3,0,3
127051,6868.76,10,4,4,10,308,0,0,4,3,3,8,0,0,3,0,0,0,0,6,0,6
127090,511.3592,10,3,3,10,308,0,0,3,5,0,9,0,0,0,0,0,0,0,3,0,3
127187,13.8478,14,4,4,14,308,0,0,4,0,0,0,0,0,0,0,2,15,8,6,0,6
127261,6037.5928,9,7,7,9,308,0,0,7,10,0,12,0,0,0,0,3,0,0,5,16,21
127275,4303.1925,7,4,4,7,107,137,137,4,3,0,6,0,0,0,0,0,0,0,1,5,6
127276,16411.1894,19,3,3,19,308,0,0,3,0,0,0,13,0,2,3,0,2,0,3,0,3
127281,20004.6608,17,5,5,17,49,1403,1403,5,3,0,23,4,0,7,0,5,4,0,7,3,10
127297,30578.7528,17,11,11,17,308,0,0,11,8,1,14,18,0,1,1,4,21,6,37,18,55
127424,3620.4733,48,3,3,48,717,767,732,3,0,0,0,0,0,29,22,2,31,2,3,0,3
127573,2834.7553,11,4,3,9,775,90,66,4,1,3,6,0,2,3,1,0,0,0,5,1,6
127605,545.2136,21,7,7,21,806,363,326,7,2,8,0,25,2,0,9,0,0,9,17,4,21
127611,595.9892,23,9,9,23,668,773,773,9,10,2,0,16,0,0,0,0,0,16,22,14,36
127612,595.8131,22,5,5,22,668,773,773,5,0,1,0,7,0,0,3,0,0,29,9,1,10
127694,6755.0178,9,4,4,9,463,0,0,4,0,0,6,3,0,0,0,2,3,1,6,0,6
127707,6408.1225,13,6,6,13,295,57,57,6,2,7,4,4,2,3,2,0,1,1,13,2,15
127724,16448.9497,22,5,5,22,598,150,150,5,25,2,7,0,0,1,3,0,0,0,7,3,10
127792,13275.6067,18,5,5,18,26,9,9,5,2,0,18,4,0,0,0,3,0,3,10,0,10
127848,17112.3619,7,4,4,7,131,0,0,4,1,0,1,3,0,0,0,0,1,1,4,2,6
127849,19611.6786,9,6,6,9,131,0,0,6,4,0,2,8,0,0,0,0,2,6,9,6,15
127853,14460.5956,9,5,5,9,131,0,0,5,1,2,2,4,0,1,0,0,2,6,8,2,10
127855,14430.8958,9,5,5,9,131,0,0,5,1,2,1,5,0,0,0,0,2,6,9,1,10
127901,15132.9356,15,6,6,15,295,57,57,6,17,8,5,2,2,6,1,0,0,2,14,1,15
127993,1465.3153,11,4,4,11,500,755,755,4,2,0,0,10,0,0,0,0,0,3,6,0,6
127996,3918.8647,9,4,4,9,463,0,0,4,0,0,0,8,0,0,0,0,0,3,4,2,6
128004,241.1714,11,5,5,11,806,363,326,5,0,3,0,1,0,0,7,0,1,1,5,5,10
128008,10765.8311,18,5,5,18,463,0,0,5,0,3,10,4,0,0,0,0,4,1,6,4,10
128011,6048.1997,25,8,8,25,598,150,150,8,7,5,12,8,1,4,0,0,6,1,18,10,28
128048,14036.4111,9,5,5,9,295,57,57,5,2,0,2,10,0,0,0,0,1,5,10,0,10
128067,6724.6058,14,6,6,14,143,48,43,6,12,10,0,3,0,0,2,0,0,0,6,9,15
128069,4536.4931,18,6,6,18,463,0,0,6,3,0,0,29,0,0,0,0,0,20,8,7,15
128075,1436.6897,9,5,5,9,463,0,0,5,5,0,3,7,0,0,0,0,1,0,7,3,10
128094,1412.6503,13,5,5,13,806,363,326,5,0,0,1,2,0,0,3,0,3,0,6,4,10
128135,3929.9606,24,7,7,24,598,150,150,7,4,0,18,26,0,1,0,0,21,8,20,1,21
128147,1579.5958,13,5,5,13,806,363,326,5,0,0,1,2,0,2,0,0,11,1,7,3,10
128179,305.0444,17,5,5,17,806,363,326,5,0,0,0,0,0,0,0,0,19,3,6,4,10
128214,1557.3481,19,6,6,19,500,755,755,6,5,0,0,22,0,0,0,0,0,3,9,6,15
128215,163.9392,11,5,5,11,717,767,732,5,0,0,0,13,0,0,0,0,0,4,8,2,10
128252,3266.9358,9,4,4,9,598,150,150,4,1,0,3,6,0,0,0,0,3,0,6,0,6
128282,17516.0631,15,4,4,15,668,773,773,4,1,0,5,8,0,0,0,0,8,8,5,1,6
128291,7340.5203,21,5,5,21,1337,370,350,5,0,0,5,13,0,0,9,0,11,3,10,0,10
128308,16026.8389,17,4,4,17,598,150,150,4,6,1,10,1,0,0,5,0,0,5,5,1,6
128330,2159.5083,27,7,7,27,598,150,150,7,0,0,7,8,0,0,0,5,17,12,14,7,21
128337,482.7883,10,4,4,10,55,37,37,4,0,0,5,6,0,0,0,0,1,0,4,2,6
128361,15.725,10,4,4,10,463,0,0,4,0,0,0,0,0,3,5,0,0,0,3,3,6
128371,3525.2947,38,10,10,38,105,123,123,10,3,9,10,9,0,8,12,6,24,2,33,12,45
128375,1408.5414,14,4,3,7,717,767,732,4,0,0,0,0,0,0,0,0,4,11,5,1,6
128397,17900.7206,33,4,4,33,806,363,326,4,0,3,6,1,0,10,0,14,21,4,6,0,6
128401,4131.7564,16,7,7,16,295,57,57,7,12,0,15,7,0,0,0,0,1,0,16,5,21
128404,2486.1906,14,6,6,14,598,150,150,6,1,0,2,14,0,0,0,0,2,9,11,4,15
128408,2470.1942,23,7,7,23,55,37,37,7,0,1,0,8,0,0,1,0,3,18,13,8,21
128413,1677.7622,15,6,6,15,55,37,37,6,0,0,2,10,0,0,1,0,3,7,9,6,15
128436,1948.1358,10,7,6,9,31,2,1,7,6,4,10,4,0,1,1,0,3,0,10,11,21
128459,8724.6942,21,12,12,21,598,150,150,12,30,0,23,30,0,0,0,0,10,3,24,42,66
128548,502.6506,22,6,5,10,806,363,326,6,0,0,0,0,0,2,4,3,17,0,9,6,15
128578,2114.0319,16,6,6,16,806,363,326,6,3,0,14,12,0,0,0,1,7,0,11,4,15
128583,7859.0461,21,4,4,21,500,755,755,4,7,2,0,10,0,7,7,0,2,0,6,0,6
128641,125.8853,11,6,6,11,806,363,326,6,1,0,13,0,0,0,0,6,0,0,10,5,15
128654,6571.2433,8,4,4,8,500,755,755,4,0,0,5,2,0,0,0,0,1,2,6,0,6
128655,8388.6433,15,5,5,15,500,755,755,5,0,1,0,3,0,0,10,0,7,7,8,2,10
128656,8610.5767,10,4,4,10,500,755,755,4,0,4,3,2,0,0,0,0,0,2,5,1,6
128658,6882.86,11,5,5,11,127,37,37,5,1,1,7,4,0,0,0,0,1,2,7,3,10
128659,10102.16,16,5,5,16,500,755,755,5,0,7,0,8,0,0,2,0,0,6,7,3,10
128660,7556.9267,10,5,5,10,500,755,755,5,0,0,4,6,0,0,0,0,0,4,8,2,10
128664,5201.7933,9,4,4,9,598,150,150,4,0,0,0,0,0,0,0,6,2,2,5,1,6
128665,10528.3433,17,6,6,17,500,755,755,6,4,4,0,7,1,4,5,4,4,4,9,6,15
128678,492.0408,10,3,3,10,806,363,326,3,0,0,0,0,0,0,0,2,1,0,2,1,3
128685,7891.8058,28,10,10,28,55,37,37,10,0,2,7,18,0,2,2,1,7,12,19,26,45
128686,5525.1433,33,12,12,33,500,755,755,12,53,18,43,24,0,6,2,4,2,3,30,36,66
128703,3093.8097,12,3,3,12,315,349,341,3,0,0,4,0,0,0,0,3,0,0,3,0,3
128713,1605.9375,13,3,2,5,315,349,341,3,0,0,4,0,0,0,0,6,0,0,3,0,3
128728,663.3531,27,7,7,27,315,349,341,7,2,0,25,10,0,0,0,3,18,3,19,2,21
128729,1122.8053,18,6,6,18,315,349,341,6,2,0,12,11,0,0,0,0,5,2,12,3,15
128736,692.2047,31,7,7,31,1337,370,350,7,0,0,18,12,0,0,0,3,25,1,10,11,21
128762,4705.2433,41,7,7,41,1337,370,350,7,0,0,0,0,0,0,0,44,25,8,14,7,21
128767,1199.5789,24,4,4,24,1337,370,350,4,0,0,0,0,0,0,0,14,9,0,4,2,6
128781,3379.9933,11,4,4,11,717,767,732,4,0,0,0,0,0,0,0,0,9,4,5,1,6
128844,2350.9433,15,7,7,15,127,37,37,7,0,0,2,11,0,0,0,0,4,7,14,7,21
128845,2345.46,16,6,6,16,127,37,37,6,0,0,2,12,0,0,0,0,6,9,13,2,15
128846,3574.6267,24,7,7,24,598,150,150,7,0,0,0,0,0,0,0,12,18,7,15,6,21
128847,3167.8267,10,5,5,10,34,28,28,5,0,0,0,9,0,0,0,0,0,3,7,3,10
128848,3041.3767,11,6,6,11,127,37,37,6,0,0,1,8,0,0,0,0,6,7,13,2,15
128849,11477.0267,25,7,7,25,4,3,3,7,4,0,7,15,0,0,2,7,13,14,17,4,21
128871,2063.26,17,6,6,17,127,37,37,6,0,0,0,15,0,0,0,0,0,15,13,2,15
128872,2034.31,17,6,6,17,34,28,28,6,0,0,0,16,0,0,0,0,0,5,9,6,15
128876,2374.9933,27,7,7,27,34,28,28,7,0,0,0,25,0,0,0,0,0,15,14,7,21
128894,1844.3433,15,6,6,15,34,28,28,6,0,0,3,10,0,0,0,0,4,4,10,5,15
128926,3569.7267,19,5,5,19,34,28,28,5,0,0,5,13,0,0,0,0,0,3,7,3,10
128927,3645.2267,11,5,5,11,34,28,28,5,0,0,5,5,0,0,0,0,0,3,7,3,10
128928,10447.1442,14,5,5,14,34,28,28,5,0,0,0,0,0,0,0,0,3,11,6,4,10
128944,19988.3597,27,6,6,27,315,349,341,6,0,6,8,0,11,20,0,6,6,2,10,5,15
128959,5664.66,17,4,4,17,598,150,150,4,0,0,0,0,0,0,0,4,18,5,6,0,6
129061,561.125,21,6,6,21,337,0,0,6,0,3,4,8,0,3,6,1,13,9,12,3,15
129122,235.0178,19,9,9,19,39,4,4,9,9,0,21,16,0,0,0,2,13,1,27,9,36
129170,36.4017,6,4,4,6,2019,1545,1537,4,1,0,6,0,0,0,0,1,0,0,4,2,6
129231,17520.2092,18,5,5,18,168,491,491,5,1,0,15,4,0,0,0,3,1,0,6,4,10
129233,16440.0053,13,6,6,13,2019,1545,1537,6,3,0,6,11,0,0,1,0,0,2,14,1,15
129272,2973.9672,43,11,11,43,337,0,0,11,12,8,19,28,2,14,10,0,13,12,27,28,55
129307,10015.1097,12,7,7,12,719,487,487,7,9,1,3,9,0,0,1,0,1,0,13,8,21
129457,1.3939,5,3,3,5,1138,0,0,3,0,1,0,1,0,0,1,0,0,0,1,2,3
129467,75.8981,6,3,3,6,1138,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3
129565,9506.6289,9,4,4,9,323,57,57,4,1,6,0,3,0,0,0,0,0,0,2,4,6
129573,6319.5306,19,7,7,19,323,57,57,7,5,6,0,37,0,0,7,0,0,10,18,3,21
129651,65.5489,13,3,3,13,317,113,113,3,0,0,0,0,0,0,0,0,10,1,3,0,3
129667,26249.3017,33,12,12,33,323,57,57,12,24,24,8,26,1,1,4,1,2,9,25,41,66
129686,53197.2483,35,13,13,30,11,6,1,13,83,10,6,60,0,0,1,0,2,5,53,25,78
129721,13435.0669,15,3,3,15,92,74,74,3,0,0,1,1,0,0,0,0,10,0,1,2,3
129870,2680.0878,17,5,5,17,1251,466,466,5,7,0,0,21,0,0,0,0,0,2,8,2,10
129874,17372.6056,41,12,12,41,1251,466,466,12,40,0,10,39,0,0,0,0,30,0,7,59,66
130272,23013.2531,8,5,5,8,846,124,87,5,1,0,4,5,0,0,0,1,2,0,6,4,10
130289,3916.0253,9,4,3,4,1291,376,336,4,1,0,0,9,0,0,0,0,0,3,4,2,6
130302,47088.1972,30,18,18,30,846,124,87,18,18,16,50,30,5,12,1,8,26,10,68,85,153
130562,32156.1361,32,27,26,27,1291,376,336,27,163,7,57,79,0,1,2,1,12,7,123,228,351
131139,11975.9942,7,5,5,7,2951,0,0,5,4,1,0,6,0,0,1,0,0,0,6,4,10
131262,3390.1375,22,6,6,22,2019,1545,1537,6,0,0,3,11,0,3,4,0,6,4,11,4,15
131348,308.2831,18,4,4,18,2951,0,0,4,0,0,8,9,0,0,0,0,9,3,6,0,6
131355,218.4253,9,5,5,9,2951,0,0,5,0,1,0,7,0,0,7,0,0,3,9,1,10
131357,1.6703,5,3,3,5,2951,0,0,3,3,3,0,0,0,0,0,0,0,0,3,0,3
131369,4106.1494,48,32,32,48,2951,0,0,32,382,31,0,89,0,0,2,0,0,3,314,182,496
131377,1368.5267,6,4,4,6,2951,0,0,4,0,0,0,3,0,0,0,0,0,3,4,2,6
131403,2363.3519,25,10,10,25,2019,1545,1537,10,3,3,4,19,0,1,5,0,1,36,39,6,45
131421,1849.0186,19,11,11,19,2951,0,0,11,7,0,5,31,0,0,0,0,3,7,33,22,55
