"ElapsedTime","Interest","Contributors","CommunityInterest","ExternalContributors","DeveloperExperience","OwnerEngagement","OwnerSpectrum","TotalVertices","C1C1","C1C2","C1C3","C1C4","C2C2","C2C3","C2C4","C3C3","C3C4","C4C4","RepeatInteractions","total.distinct","TotalEdges"
43.5339,12,4,5,3,310,1396,577,4,0,0,0,0,0,0,0,0,0,9,5,1,6
42.2531,8,4,5,3,310,1396,577,4,0,0,0,0,0,0,0,0,2,5,4,2,6
13.9994,9,3,4,2,100,2744,2475,3,0,0,0,0,0,0,0,0,4,0,2,1,3
16.1,5,3,3,2,100,2744,2475,3,0,0,0,0,0,0,0,0,3,0,2,1,3
5.6467,6,3,4,2,100,2744,2475,3,0,0,0,0,0,0,0,0,4,0,2,1,3
2456.32,19,9,15,8,12,63,32,9,3,1,5,24,0,0,0,0,3,7,18,18,36
1206.3333,12,6,9,5,12,63,32,6,2,1,0,8,0,0,1,0,1,3,8,7,15
1154.3631,14,6,14,6,299,1583,491,6,0,0,0,0,0,2,7,0,8,12,14,1,15
1154.2822,14,6,10,5,72,1332,1167,6,0,0,0,0,0,2,5,0,10,11,14,1,15
862.0231,9,4,6,3,96,290,32,4,0,0,0,6,0,0,0,0,0,3,4,2,6
667.4736,14,4,7,3,319,2773,1800,4,0,0,0,0,0,0,0,0,8,5,5,1,6
611.2375,15,6,11,5,118,1844,1238,6,0,6,0,4,2,0,1,0,15,4,13,2,15
541.1111,10,3,4,2,100,2744,2475,3,0,0,0,0,0,0,3,0,3,0,2,1,3
533.3442,10,3,10,3,299,1583,491,3,0,0,0,0,0,0,0,0,0,5,2,1,3
521.0578,6,3,4,2,310,1396,577,3,0,0,0,0,0,0,0,0,0,4,2,1,3
520.5042,7,4,5,3,310,1396,577,4,0,0,0,0,0,0,0,0,0,8,5,1,6
499.9253,6,3,6,3,333,1485,312,3,0,0,0,0,0,0,0,0,0,4,2,1,3
491.085,9,4,6,3,333,1485,312,4,0,0,0,0,0,0,2,2,2,0,3,3,6
376.7886,11,4,6,3,96,290,32,4,0,0,2,5,0,0,0,0,1,0,4,2,6
376.7631,10,4,6,3,299,1583,491,4,0,0,0,0,0,0,0,0,1,6,3,3,6
368.0958,7,4,5,3,310,1396,577,4,0,0,0,0,0,0,0,0,1,4,3,3,6
356.9667,7,4,5,3,319,2773,1800,4,0,0,0,0,0,0,0,1,4,1,4,2,6
354.5514,8,3,4,2,310,1396,577,3,0,0,0,0,0,0,0,0,0,5,2,1,3
306.6558,11,4,7,3,150,676,331,4,0,0,0,0,0,0,0,1,10,0,4,2,6
304.8394,12,7,11,6,72,511,352,7,3,0,0,19,0,0,0,0,0,6,13,8,21
289.3128,9,3,4,2,150,676,331,3,0,0,0,0,0,0,0,0,4,0,2,1,3
278.1056,7,4,5,3,333,1485,312,4,0,0,0,0,0,0,0,1,4,0,3,3,6
273.4767,11,5,11,5,12,63,32,5,0,0,0,0,0,0,0,0,2,7,6,4,10
214.5286,10,5,7,4,299,1583,491,5,0,0,0,0,0,0,0,0,3,8,6,4,10
211.5294,7,4,5,3,150,676,331,4,0,0,0,0,0,0,0,1,5,0,4,2,6
169.5147,9,3,4,2,118,1844,1238,3,0,0,0,0,0,0,0,0,0,4,2,1,3
156.8494,10,4,7,3,23,101,40,4,0,0,1,7,0,0,0,0,2,1,4,2,6
141.3639,6,3,4,2,310,1396,577,3,0,0,0,0,0,0,0,0,0,4,2,1,3
140.6011,6,4,4,3,310,1396,577,4,0,0,0,0,0,0,0,0,0,7,5,1,6
140.1408,6,3,4,2,310,1396,577,3,0,0,0,0,0,0,0,0,0,4,2,1,3
139.4742,8,4,5,3,310,1396,577,4,0,0,0,0,0,0,0,0,0,8,5,1,6
7.7789,5,3,3,2,118,1844,1238,3,0,0,0,0,0,0,0,0,0,3,2,1,3
966.5236,14,5,14,5,15804,0,0,5,0,5,0,4,0,0,5,0,0,2,6,4,10
966.0422,12,6,11,5,155,1085,727,6,1,4,0,6,0,0,6,0,0,4,10,5,15
465.0217,10,4,5,3,333,1485,312,4,0,0,0,0,0,0,2,1,2,0,3,3,6
379.3867,9,3,5,2,299,1583,491,3,0,0,0,0,0,0,0,0,0,6,2,1,3
374.9169,9,3,5,2,299,1583,491,3,0,0,0,0,0,0,0,0,0,5,2,1,3
367.1589,9,4,7,3,164,1920,803,4,0,0,0,0,0,0,0,0,2,7,4,2,6
365.5247,10,3,4,2,319,2773,1800,3,0,0,0,0,0,0,0,0,3,1,2,1,3
365.4386,8,3,4,2,319,2773,1800,3,0,0,0,0,0,0,0,0,3,1,2,1,3
287.6592,10,4,6,3,84,334,122,4,0,0,3,3,0,0,0,0,3,0,5,1,6
279.3189,9,4,6,3,20,63,30,4,0,0,2,4,0,0,0,0,0,1,4,2,6
279.2039,9,4,6,3,20,63,30,4,0,0,2,4,0,0,0,0,1,0,4,2,6
191.5669,9,4,7,3,164,1920,803,4,0,0,0,0,0,0,0,0,2,7,4,2,6
76.2586,9,4,9,4,299,1583,491,4,0,0,0,0,0,1,5,0,2,0,3,3,6
59.1744,9,3,4,2,333,1485,312,3,0,0,0,0,0,0,0,0,4,0,2,1,3
3.0411,6,3,4,2,100,2744,2475,3,0,0,0,0,0,0,0,0,4,0,2,1,3
2.9086,6,3,4,2,100,2744,2475,3,0,0,0,0,0,0,0,0,4,0,2,1,3
1331.5286,11,6,10,5,299,1583,491,6,0,2,0,4,0,0,5,0,0,7,9,6,15
119.0894,9,3,5,2,299,1583,491,3,0,0,0,0,0,0,0,0,0,5,2,1,3
123.4281,10,4,8,3,310,1396,577,4,0,0,0,0,0,0,0,0,6,4,4,2,6
18.7683,8,4,8,4,319,2773,1800,4,0,0,0,0,0,0,6,0,0,0,3,3,6
115.9914,13,5,10,4,17,42,11,5,0,0,2,8,0,0,0,0,1,4,6,4,10
1191.7822,33,12,31,11,105,444,96,12,3,0,7,11,0,1,1,6,25,5,21,45,66
1166.7464,34,9,30,8,69,4005,3604,9,0,0,2,14,0,0,1,0,0,38,17,19,36
1044.0589,33,9,28,8,157,850,184,9,0,0,0,0,0,0,0,0,4,37,12,24,36
686.5028,33,8,33,8,96,1050,741,8,0,0,0,11,0,0,0,0,4,33,14,14,28
472.2881,9,3,4,2,416,2684,783,3,0,0,0,0,0,0,0,0,0,4,2,1,3
447.9211,26,8,24,7,293,2615,1605,8,0,0,0,0,0,0,0,0,0,56,16,12,28
171.5547,20,7,18,6,96,1050,741,7,1,0,2,20,0,0,0,0,15,1,9,12,21
5725.8531,15,5,11,4,38,145,62,5,4,0,0,19,0,0,0,0,0,8,10,0,10
2216.0822,47,12,46,11,319,2773,1800,12,6,8,3,57,0,4,9,0,11,46,35,31,66
1482.9281,34,8,32,7,26,95,49,8,0,4,0,28,0,0,1,0,0,15,15,13,28
1362.9308,34,9,31,8,30,227,165,9,1,4,4,46,0,0,2,0,0,12,19,17,36
1361.6461,35,9,32,8,21,141,84,9,0,0,4,28,0,0,0,0,1,23,23,13,36
1348.6861,33,9,29,8,157,850,184,9,0,0,0,0,0,0,0,0,8,33,13,23,36
1310.1789,35,8,28,7,370,3863,2311,8,0,0,0,0,0,0,0,0,4,52,15,13,28
1309.8233,33,9,26,8,370,3863,2311,9,0,0,0,6,0,0,0,0,4,53,20,16,36
1196.2044,13,4,7,3,142,4048,3374,4,0,0,0,7,0,0,0,0,0,8,6,0,6
1131.9178,33,9,31,8,21,58,15,9,0,0,4,27,0,0,0,0,0,9,11,25,36
1050.3944,33,10,31,9,370,3863,2311,10,1,0,8,49,0,0,0,0,0,14,24,21,45
1040.5708,10,4,8,3,17,43,4,4,0,0,0,8,0,0,0,0,0,6,5,1,6
1024.8769,37,14,37,14,100,2744,2475,14,2,1,6,29,0,0,0,4,34,42,29,62,91
1005.0036,26,8,26,8,45,119,24,8,1,0,6,22,0,0,0,0,8,3,14,14,28
1003.3039,9,4,9,4,67,2249,2150,4,0,0,0,7,0,0,0,0,0,3,4,2,6
996.7336,9,3,4,2,163,755,118,3,0,0,0,0,0,0,0,0,0,4,2,1,3
996.1308,16,5,12,4,45,119,24,5,2,0,0,21,0,0,0,0,0,1,6,4,10
967.8,37,8,30,7,69,4005,3604,8,0,0,0,0,0,0,0,0,4,55,10,18,28
785.3814,33,8,30,7,44,203,50,8,0,0,0,0,0,4,26,0,1,14,16,12,28
2193.765,21,5,19,4,51,444,401,5,0,2,0,17,0,0,12,0,0,19,9,1,10
684.3822,10,3,5,2,163,755,118,3,0,0,0,0,0,0,0,0,0,5,2,1,3
660.9569,12,5,11,4,99,284,98,5,1,0,0,13,0,0,0,0,0,5,8,2,10
615.5278,10,3,10,3,139,1403,1005,3,0,0,0,8,0,0,0,0,0,0,2,1,3
530.2953,38,9,33,8,31,199,88,9,1,0,0,37,0,0,0,0,0,14,12,24,36
480.0517,33,9,30,8,142,4048,3374,9,0,0,0,31,0,0,0,0,0,35,21,15,36
476.01,32,9,28,8,370,3863,2311,9,0,0,0,32,0,0,0,0,0,32,23,13,36
392.1025,30,9,28,8,96,1050,741,9,0,0,0,0,0,0,3,0,24,35,16,20,36
376.3858,10,3,5,2,157,850,184,3,0,0,0,0,0,0,0,0,0,6,2,1,3
355.0928,10,5,8,4,102,387,147,5,3,1,0,11,0,0,1,0,0,0,9,1,10
350.6425,9,3,4,2,163,755,118,3,0,0,0,0,0,0,0,0,0,4,2,1,3
325.7356,12,4,12,4,142,4048,3374,4,0,3,0,6,0,0,6,0,2,3,6,0,6
193.0789,18,4,14,3,38,145,62,4,0,0,0,14,0,0,0,0,0,20,6,0,6
161.0817,9,3,4,2,157,850,184,3,0,0,0,0,0,0,0,0,0,4,2,1,3
9113.0128,33,9,33,9,121,667,460,9,0,0,0,2,0,0,0,0,29,26,15,21,36
3934.8583,11,6,9,5,5,6,0,6,4,0,2,11,0,0,0,0,0,2,8,7,15
3687.6756,36,10,34,9,38,145,62,10,10,0,0,39,0,0,0,0,0,6,15,30,45
3042.2153,11,3,5,2,111,1748,1500,3,0,0,0,5,0,0,0,0,1,4,3,0,3
2894.6431,40,13,39,12,157,850,184,13,6,15,0,69,0,4,5,0,10,21,40,38,78
2834.1394,13,5,11,4,38,145,62,5,2,0,0,13,0,0,0,0,0,5,8,2,10
2665.0019,15,5,13,4,6,31,21,5,4,0,0,12,0,0,1,0,0,2,8,2,10
158.7464,19,3,16,2,75,361,178,3,0,0,0,16,0,0,0,0,0,4,3,0,3
1686.3319,19,3,16,2,75,361,178,3,0,0,0,16,0,0,0,0,0,4,3,0,3
1628.1564,12,5,12,5,49,218,98,5,1,2,0,8,0,0,8,0,0,3,5,5,10
1457.8408,15,4,11,3,96,1050,741,4,0,4,0,8,0,0,1,0,0,1,5,1,6
1391.2839,36,8,30,7,65,209,90,8,0,4,0,26,0,0,0,0,0,7,11,17,28
1390.7222,35,8,31,7,65,209,90,8,0,4,0,27,0,0,0,0,0,5,9,19,28
1359.3508,35,9,32,8,333,1485,312,9,0,0,4,25,0,0,2,0,1,15,14,22,36
1333.0342,33,7,27,6,370,3863,2311,7,0,0,0,0,0,0,0,0,4,45,11,10,21
1309.0428,35,7,20,6,370,3863,2311,7,0,0,0,0,0,0,0,0,4,52,12,9,21
1230.2183,35,10,32,9,99,284,98,10,3,0,8,49,0,0,0,0,1,8,19,26,45
1194.7517,36,11,33,10,45,119,24,11,4,0,10,50,0,0,0,0,2,9,29,26,55
1151.9814,33,9,30,8,7,29,3,9,0,0,4,26,0,0,0,0,4,31,20,16,36
1138.4931,34,8,30,7,24,80,56,8,0,0,4,26,0,0,0,0,1,15,18,10,28
1029.0597,33,9,30,8,6,31,21,9,0,0,4,26,0,0,0,0,4,21,16,20,36
1003.63,37,9,32,8,31,199,88,9,3,0,8,52,0,0,0,0,4,15,23,13,36
1002.7208,35,9,31,8,42,50,7,9,2,0,4,35,0,0,0,0,1,15,24,12,36
984.0592,34,9,31,8,38,145,62,9,1,0,8,52,0,0,0,0,1,46,26,10,36
960.2311,19,6,15,5,22,113,49,6,0,1,0,14,0,0,3,0,0,6,9,6,15
907.1,32,8,30,7,76,380,167,8,0,0,4,26,0,0,0,0,1,16,18,10,28
883.7981,35,9,32,8,1,8,5,9,1,0,4,33,0,0,0,0,4,19,22,14,36
1215.5983,8,3,4,2,59,227,59,3,0,0,0,0,0,0,4,0,0,0,2,1,3
1166.7794,8,3,4,2,21,141,84,3,0,0,0,4,0,0,0,0,0,3,3,0,3
1163.8114,8,3,4,2,21,141,84,3,0,0,0,4,0,0,0,0,0,3,3,0,3
1147.9894,11,5,9,4,4,35,15,5,2,0,0,15,0,0,0,0,0,6,8,2,10
1139.9139,8,3,8,3,39,139,70,3,0,0,0,6,0,0,0,0,0,3,3,0,3
1048.9736,8,3,8,3,17,43,4,3,0,0,0,6,0,0,0,0,0,3,3,0,3
1019.9578,31,7,27,6,17,368,328,7,0,0,4,23,0,0,0,0,2,19,16,5,21
995.0675,8,3,5,2,21,141,84,3,0,0,0,5,0,0,0,0,0,3,3,0,3
960.2661,28,9,17,8,7,437,424,9,12,1,0,37,0,0,1,0,0,0,15,21,36
812.7558,8,3,6,2,24,72,18,3,0,0,0,6,0,0,0,0,0,0,2,1,3
695.61,10,3,4,2,11,63,19,3,0,0,0,4,0,0,0,0,0,3,3,0,3
666.9003,8,3,5,2,13,37,7,3,0,0,0,5,0,0,0,0,0,3,3,0,3
647.0756,10,5,8,4,24,72,18,5,2,0,1,8,0,0,0,0,0,0,5,5,10
639.2258,8,3,6,2,151,884,593,3,0,0,0,0,0,0,0,0,5,4,3,0,3
501.3492,9,4,7,3,76,380,167,4,1,0,0,7,0,0,0,0,0,0,2,4,6
491.4256,30,7,28,6,32,154,66,7,0,0,0,28,0,0,0,0,0,18,10,11,21
422.0289,11,3,6,2,76,380,167,3,0,0,0,6,0,0,0,0,0,0,2,1,3
376.1269,8,3,5,2,15,41,0,3,0,0,0,5,0,0,0,0,0,3,3,0,3
356.2803,9,3,5,2,49,218,98,3,0,0,0,0,0,0,5,0,0,0,2,1,3
349.9325,17,6,15,5,105,444,96,6,0,0,1,2,0,0,0,2,14,0,5,10,15
302.4353,8,3,6,2,102,579,384,3,0,0,0,3,0,0,3,0,0,0,2,1,3
302.2667,8,3,6,2,81,1266,1000,3,0,0,0,6,0,0,0,0,0,3,3,0,3
293.7744,11,5,8,4,67,227,42,5,3,0,0,11,0,0,1,0,0,0,4,6,10
279.185,8,3,6,2,76,380,167,3,0,0,0,6,0,0,0,0,0,0,2,1,3
279.0053,11,4,8,3,76,380,167,4,3,0,0,9,0,0,0,0,0,0,4,2,6
212.9931,8,3,5,2,2,31,25,3,0,0,0,5,0,0,0,0,0,1,3,0,3
204.7425,31,9,27,8,102,387,147,9,4,4,0,33,0,0,10,0,0,8,22,14,36
143.1361,30,8,25,7,18,176,135,8,0,2,0,24,0,0,7,0,1,21,18,10,28
130.0264,8,3,6,2,23,208,145,3,0,0,0,6,0,0,0,0,0,0,2,1,3
114.0111,9,3,6,2,76,380,167,3,0,0,0,7,0,0,0,0,0,0,2,1,3
22.4203,9,3,6,2,76,380,167,3,0,0,0,6,0,0,0,0,0,0,2,1,3
868.4197,38,10,33,9,370,3863,2311,10,1,3,5,30,0,0,4,4,8,6,19,26,45
865.1289,13,4,9,3,22,113,49,4,0,4,0,5,0,0,0,0,2,1,4,2,6
830.5778,10,3,5,2,142,4048,3374,3,0,0,0,0,0,0,0,0,0,8,3,0,3
763.1756,34,9,29,8,165,2145,1361,9,0,0,0,0,0,0,0,4,25,3,11,25,36
729.8781,32,8,26,7,370,3863,2311,8,0,0,4,26,0,0,0,0,1,18,18,10,28
702.6169,37,10,33,9,21,58,15,10,0,2,4,30,0,0,2,4,6,15,16,29,45
658.7781,32,8,25,7,370,3863,2311,8,0,0,0,0,0,0,30,0,0,20,17,11,28
640.9822,7,3,5,2,99,284,98,3,0,0,0,5,0,0,0,0,0,0,2,1,3
629.3689,33,9,28,8,157,850,184,9,0,0,0,0,0,0,3,0,0,36,12,24,36
629.1089,34,8,29,7,157,850,184,8,0,0,0,0,0,0,0,0,0,55,11,17,28
619.3539,9,3,4,2,157,850,184,3,0,0,0,0,0,0,0,0,0,4,2,1,3
533.6283,11,5,8,4,21,58,15,5,0,2,0,8,0,0,0,0,2,1,5,5,10
521.6789,10,3,5,2,157,850,184,3,0,0,0,0,0,0,0,0,0,5,2,1,3
492.8886,32,7,23,6,370,3863,2311,7,0,0,0,0,0,0,0,0,0,54,12,9,21
454.9869,19,6,16,5,49,218,98,6,0,0,0,0,2,0,24,0,0,9,9,6,15
443.8081,5,3,3,2,293,2615,1605,3,0,0,0,0,0,0,0,0,0,5,3,0,3
377.7156,15,4,12,3,38,145,62,4,0,0,0,12,0,0,0,0,0,16,6,0,6
206.9572,10,3,6,2,17,72,38,3,0,0,0,6,0,0,0,0,0,3,3,0,3
174.9764,8,3,5,2,55,958,886,3,0,0,0,6,0,0,0,0,0,1,3,0,3
133.8175,9,3,4,2,157,850,184,3,0,0,0,0,0,0,0,0,0,4,2,1,3
133.5789,33,8,28,7,111,1748,1500,8,0,0,0,14,0,0,13,0,1,13,11,17,28
41.125,9,3,4,2,416,2684,783,3,0,0,0,0,0,0,0,0,0,4,2,1,3
36.975,9,3,4,2,416,2684,783,3,0,0,0,0,0,0,0,0,0,4,2,1,3
9347.6747,18,4,18,4,121,667,460,4,0,0,0,0,0,0,0,0,0,17,6,0,6
7710.7542,11,3,11,3,387,4508,3428,3,0,0,0,0,0,0,3,0,0,9,3,0,3
5413.1903,14,6,12,5,24,63,3,6,1,5,0,14,0,0,4,0,3,8,15,0,15
4338.2747,34,10,34,10,121,667,460,10,0,4,2,4,0,0,25,0,0,29,18,27,45
3830.6556,30,6,27,5,121,667,460,6,3,0,0,33,0,0,0,0,0,13,14,1,15
2563.5328,13,4,13,4,121,667,460,4,0,0,3,6,0,0,0,0,0,3,4,2,6
1955.1969,11,4,8,3,139,1403,1005,4,0,0,0,0,0,2,5,0,1,9,6,0,6
1486.8203,13,6,9,5,38,145,62,6,2,0,0,16,0,0,0,0,0,12,13,2,15
1366.4728,36,9,29,8,3,11,0,9,0,4,0,25,0,0,1,0,0,17,22,14,36
1335.8442,30,8,27,7,333,1485,312,8,0,0,4,20,0,0,2,0,1,4,9,19,28
1287.1769,32,9,30,8,1,14,12,9,0,0,4,26,0,0,0,0,1,21,20,16,36
1176.3536,34,9,30,8,21,58,15,9,0,1,4,25,0,0,3,0,0,5,12,24,36
1173.1831,36,9,32,8,7,29,3,9,0,0,5,27,0,0,0,4,20,10,17,19,36
1172.3717,21,7,21,7,49,218,98,7,0,4,0,15,2,0,18,0,0,5,16,5,21
1168.0408,34,8,31,7,59,427,287,8,0,0,4,27,0,0,1,0,1,14,18,10,28
831.5242,9,4,6,3,24,63,3,4,0,0,0,6,0,0,0,0,0,8,5,1,6
792.4061,10,5,9,4,38,145,62,5,1,0,0,10,0,0,0,0,0,5,6,4,10
773.8653,11,4,11,4,121,667,460,4,0,0,0,6,0,0,0,0,1,3,4,2,6
707.5275,33,8,29,7,100,2744,2475,8,0,0,4,24,0,0,2,0,1,21,13,15,28
701.6108,12,4,11,3,14,427,413,4,1,0,0,8,0,0,1,0,0,0,4,2,6
701.2478,11,4,10,3,102,387,147,4,1,0,0,8,0,0,2,0,0,0,4,2,6
666.2844,9,4,5,3,31,199,88,4,0,0,0,5,0,0,0,0,0,0,3,3,6
650.1,32,8,27,7,31,199,88,8,0,0,0,29,0,0,0,0,0,8,11,17,28
588.7742,9,3,4,2,370,3863,2311,3,0,0,0,0,0,0,0,0,0,4,2,1,3
520.6472,12,3,12,3,71,355,150,3,0,0,0,9,0,0,0,0,0,1,3,0,3
374.4456,9,3,4,2,157,850,184,3,0,0,0,0,0,0,0,0,0,4,2,1,3
206.7375,10,3,6,2,17,72,38,3,0,0,0,6,0,0,0,0,0,3,3,0,3
164.4517,33,8,28,7,31,199,88,8,0,0,0,28,0,0,0,0,0,8,11,17,28
163.7469,7,3,5,2,30,227,165,3,0,0,0,4,0,0,1,0,0,0,2,1,3
27.8603,10,5,10,5,157,850,184,5,1,0,0,10,0,0,0,0,0,8,6,4,10
1628.5775,12,3,8,2,3,11,0,3,0,0,0,8,0,0,0,0,0,2,3,0,3
1368.9586,12,3,8,2,6,31,21,3,0,0,0,8,0,0,0,0,0,5,3,0,3
1024.5611,9,3,4,2,416,2684,783,3,0,0,0,0,0,0,0,0,0,4,2,1,3
1653.9542,8,3,4,2,7,29,3,3,0,0,0,4,0,0,0,0,0,0,2,1,3
1483.8192,9,3,6,2,26,95,49,3,0,0,0,6,0,0,0,0,0,0,2,1,3
1421.7678,9,3,5,2,102,387,147,3,0,0,0,4,0,0,1,0,0,0,2,1,3
1382.2811,8,3,5,2,15,41,0,3,0,0,0,5,0,0,0,0,0,3,3,0,3
1339.2478,9,4,8,3,9,20,7,4,1,0,0,6,0,0,1,0,0,0,4,2,6
1339.0769,13,4,11,3,42,50,7,4,2,0,0,7,0,0,1,0,0,0,4,2,6
1307.7892,8,3,5,2,51,444,401,3,0,0,0,5,0,0,0,0,0,0,2,1,3
1306.1386,22,4,6,3,4,35,15,4,0,0,0,18,0,0,0,0,0,4,6,0,6
1300.1789,8,3,5,2,7,29,3,3,0,0,0,5,0,0,0,0,0,0,2,1,3
1180.8297,33,9,30,8,96,1050,741,9,1,0,0,14,0,0,0,0,28,18,23,13,36
998.7128,9,3,4,2,416,2684,783,3,0,0,0,0,0,0,0,0,0,4,2,1,3
755.5117,8,3,5,2,96,1050,741,3,0,0,0,0,0,0,0,0,5,1,2,1,3
702.6117,13,4,11,3,96,1050,741,4,0,0,0,0,0,0,0,5,5,1,3,3,6
66.1539,13,4,7,3,114,694,531,4,0,0,0,0,0,0,0,6,5,1,3,3,6
679.7581,9,3,4,2,163,755,118,3,0,0,0,1,0,0,0,0,0,3,1,2,3
542.3597,7,3,5,2,96,1050,741,3,0,0,0,0,0,0,0,0,4,1,2,1,3
40.5069,9,3,4,2,416,2684,783,3,0,0,0,0,0,0,0,0,0,4,2,1,3
5394.0719,11,4,9,3,121,667,460,4,5,0,0,14,0,0,1,0,0,0,5,1,6
5198.3833,15,8,14,7,67,2249,2150,8,1,2,4,12,1,0,2,0,3,9,21,7,28
1337.2247,21,10,17,9,31,199,88,10,13,2,0,23,0,0,1,0,0,13,20,25,45
1166.7872,17,5,10,4,121,667,460,5,6,0,8,8,0,0,1,0,3,0,7,3,10
1065.1431,10,4,10,4,76,380,167,4,0,0,3,5,0,0,0,0,2,1,4,2,6
997.5836,13,4,7,3,142,4048,3374,4,0,0,0,11,0,0,0,0,0,2,4,2,6
996.2153,18,7,14,6,1,52,48,7,2,0,0,15,0,0,0,0,0,9,12,9,21
955.195,11,3,5,2,416,2684,783,3,0,0,0,0,0,0,0,0,0,6,2,1,3
943.2783,9,3,9,3,45,119,24,3,0,0,0,0,0,0,0,0,0,4,2,1,3
1125.1194,22,4,17,3,3,12,1,4,0,0,0,17,0,0,0,0,0,26,6,0,6
783.9536,9,3,4,2,157,850,184,3,0,0,0,0,0,0,0,0,0,4,2,1,3
779.3775,10,4,7,3,209,1162,437,4,0,0,0,0,0,2,5,0,2,1,4,2,6
712.1469,12,4,8,3,416,2684,783,4,1,0,0,10,0,0,0,0,0,4,3,3,6
710.8547,9,4,5,3,59,227,59,4,0,0,0,0,0,0,5,0,0,4,5,1,6
710.1708,9,4,6,3,71,355,150,4,0,0,0,6,0,0,0,0,0,5,4,2,6
686.0553,10,4,7,3,44,203,50,4,0,0,0,0,0,2,5,0,0,0,3,3,6
666.9378,24,8,18,7,45,468,291,8,19,0,0,30,0,0,0,0,0,3,16,12,28
463.9533,19,4,14,3,370,3863,2311,4,0,0,0,0,0,0,0,0,0,14,3,3,6
109.6822,10,4,7,3,45,119,24,4,0,0,0,7,0,0,0,0,0,0,3,3,6
63.8869,10,4,10,4,157,850,184,4,0,3,0,4,0,0,4,0,1,0,4,2,6
18.9908,11,3,5,2,157,850,184,3,0,0,0,0,0,0,0,0,0,6,2,1,3
2.3592,9,4,4,3,163,755,118,4,0,0,0,0,0,0,0,0,0,7,5,1,6
11250.8403,19,9,19,9,96,1050,741,9,10,2,5,24,0,0,2,0,7,3,18,18,36
2502.2603,33,10,33,10,3,0,0,10,1,0,8,40,0,0,0,0,8,17,20,25,45
2351.2686,12,4,8,3,106,6378,5229,4,0,0,0,9,0,0,0,0,0,3,6,0,6
2124.9719,11,5,11,5,32,107,14,5,0,0,0,0,0,0,0,0,9,8,7,3,10
2018.7761,21,5,21,5,67,2249,2150,5,0,3,0,15,0,0,4,0,0,6,8,2,10
1502.5283,7,3,4,2,111,1748,1500,3,0,0,0,1,0,0,2,0,1,3,3,0,3
1214.6978,9,3,4,2,416,2684,783,3,0,0,0,0,0,0,0,0,0,4,2,1,3
1189.9972,10,3,4,2,416,2684,783,3,0,0,0,0,0,0,0,0,0,4,2,1,3
1187.4689,11,4,9,3,45,119,24,4,0,0,3,6,0,0,0,0,2,1,4,2,6
1186.3339,11,4,11,4,24,72,18,4,0,0,3,6,0,0,0,0,2,1,4,2,6
1143.9317,9,4,7,3,30,227,165,4,0,0,0,6,0,0,1,0,0,2,4,2,6
1035.8642,8,3,5,2,96,1050,741,3,0,0,0,0,0,0,0,0,4,1,2,1,3
1333.2436,23,5,21,4,73,1046,865,5,0,0,0,21,0,0,0,0,0,13,7,3,10
997.9728,9,4,6,3,121,667,460,4,0,0,0,5,0,0,1,0,0,7,6,0,6
975.7586,9,4,5,3,31,199,88,4,1,0,0,5,0,0,0,0,0,0,3,3,6
842.4464,12,5,10,4,32,107,14,5,2,0,0,16,0,0,0,0,0,1,8,2,10
828.0356,12,4,11,3,96,1050,741,4,0,0,0,0,0,0,0,0,1,6,3,3,6
714.44,10,5,8,4,12,52,23,5,0,2,2,0,0,1,3,0,1,0,5,5,10
711.3831,10,4,6,3,165,2145,1361,4,0,0,1,1,0,0,0,0,6,1,4,2,6
464.1081,19,4,14,3,370,3863,2311,4,0,0,0,0,0,0,0,0,0,14,3,3,6
461.9911,10,5,8,4,21,58,15,5,0,0,0,8,0,0,0,0,0,1,5,5,10
275.5672,11,4,9,3,96,1050,741,4,0,0,0,0,0,0,0,0,4,6,4,2,6
158.9914,10,4,7,3,45,119,24,4,0,0,0,7,0,0,0,0,0,0,3,3,6
79.1656,10,4,7,3,2,12,9,4,0,0,0,7,0,0,0,0,0,4,5,1,6
13.5628,11,3,11,3,106,6378,5229,3,0,0,0,0,0,0,0,0,0,6,2,1,3
18.4258,10,3,3,2,157,850,184,3,0,0,0,0,0,0,0,0,0,4,2,1,3
11.8194,9,3,3,2,157,850,184,3,0,0,0,0,0,0,0,0,0,3,2,1,3
17.1333,25,8,22,7,96,1050,741,8,2,2,10,14,0,0,1,3,17,38,23,5,28
11965.9447,25,8,23,7,96,1050,741,8,2,2,9,14,0,0,1,2,16,38,23,5,28
7715.2769,13,6,13,6,96,1050,741,6,1,0,2,4,0,0,0,1,3,6,5,10,15
7201.8761,13,4,13,4,96,1050,741,4,0,0,2,9,0,0,0,0,9,6,6,0,6
5158.5494,11,4,11,4,15804,0,0,4,1,0,0,10,0,0,0,0,0,0,4,2,6
4394.6972,24,6,15,5,370,3863,2311,6,0,2,0,19,0,0,8,0,1,5,10,5,15
4074.8303,13,4,13,4,121,667,460,4,0,0,0,11,0,0,0,0,0,3,4,2,6
3817.5419,15,6,14,5,2,6,4,6,0,1,0,9,0,0,5,0,0,1,5,10,15
87.1553,21,4,17,3,121,667,460,4,0,0,0,12,0,0,0,0,0,20,6,0,6
3351.7244,21,4,18,3,121,667,460,4,0,0,0,9,0,0,0,0,0,20,6,0,6
2619.6567,24,4,9,3,106,6378,5229,4,0,0,0,22,0,0,0,0,0,22,6,0,6
